,score,sentiment
2017-08-12 13:48:14,5,0.7184
2017-08-12 13:48:30,5,-0.6818
2017-08-12 13:48:31,4,0.5994
2017-08-12 13:48:39,5,0.0
2017-08-12 13:48:43,6,0.0
2017-08-12 13:49:19,6,0.7482
2017-08-12 13:49:54,4,0.0258
2017-08-12 13:50:36,4,0.0
2017-08-12 13:50:42,5,-0.8126
2017-08-12 13:51:23,6,0.0
2017-08-12 13:51:40,6,0.0
2017-08-12 13:52:33,5,0.7579
2017-08-12 13:53:06,5,0.0
2017-08-12 13:53:29,5,0.8858
2017-08-12 13:53:37,5,0.0
2017-08-12 13:53:47,5,0.0
2017-08-12 13:54:26,5,0.7645
2017-08-12 13:54:36,4,0.8126
2017-08-12 13:54:38,4,0.0516
2017-08-12 13:54:53,4,0.2926
2017-08-12 13:55:00,5,0.0
2017-08-12 13:55:54,5,0.0
2017-08-12 13:56:03,5,0.8074
2017-08-12 13:56:27,5,0.0772
2017-08-12 13:56:36,4,-0.4019
2017-08-12 13:56:41,5,-0.4767
2017-08-12 13:57:37,5,0.5994
2017-08-12 13:58:16,5,0.0
2017-08-12 13:58:17,5,-0.5574
2017-08-12 13:58:18,3,0.5859
2017-08-12 13:58:48,5,0.0
2017-08-12 13:59:38,6,0.0
2017-08-12 13:59:56,5,0.4215
2017-08-12 14:00:24,4,0.0
2017-08-12 14:00:26,4,0.0
2017-08-12 14:01:37,5,0.128
2017-08-12 14:02:12,6,0.6369
2017-08-12 14:03:21,5,0.6369
2017-08-12 14:03:41,5,0.5267
2017-08-12 14:04:01,4,0.0
2017-08-12 14:05:48,4,-0.5859
2017-08-12 14:06:55,5,0.0
2017-08-12 14:07:11,4,0.0772
2017-08-12 14:07:20,5,-0.4871
2017-08-12 14:07:45,4,-0.7269
2017-08-12 14:08:02,5,-0.5574
2017-08-12 14:08:09,5,0.3612
2017-08-12 14:09:31,4,-0.5423
2017-08-12 14:10:28,4,0.4767
2017-08-12 14:10:49,5,0.0
2017-08-12 14:11:16,6,0.4404
2017-08-12 14:11:39,5,0.802
2017-08-12 14:12:11,3,0.2732
2017-08-12 14:12:49,5,0.504
2017-08-12 14:14:03,3,0.0
2017-08-12 14:14:31,4,-0.6739
2017-08-12 14:14:40,6,-0.4767
2017-08-12 14:16:09,5,0.0
2017-08-12 14:16:26,6,0.0973
2017-08-12 14:17:16,6,0.296
2017-08-12 14:17:47,4,0.0
2017-08-12 14:18:56,6,-0.6597
2017-08-12 14:19:05,5,0.0
2017-08-12 14:21:32,4,0.0
2017-08-12 14:21:53,6,0.476
2017-08-12 14:22:42,3,-0.6114
2017-08-12 14:23:22,7,0.0
2017-08-12 14:23:22,5,0.0
2017-08-12 14:23:22,4,0.0
2017-08-12 14:23:40,3,0.7845
2017-08-12 14:23:42,6,0.0
2017-08-12 14:23:51,5,0.0
2017-08-12 14:23:52,5,0.0
2017-08-12 14:24:21,6,0.0
2017-08-12 14:24:24,5,0.0
2017-08-12 14:24:38,5,0.4019
2017-08-12 14:24:39,5,0.4215
2017-08-12 14:24:47,5,0.0
2017-08-12 14:25:35,5,0.0
2017-08-12 14:26:10,5,0.0
2017-08-12 14:26:24,5,-0.4391
2017-08-12 14:26:26,5,-0.6784
2017-08-12 14:27:28,5,0.0
2017-08-12 14:28:06,5,0.5994
2017-08-12 14:29:31,5,-0.5849
2017-08-12 14:29:59,5,-0.6901
2017-08-12 14:30:42,5,-0.802
2017-08-12 14:31:19,5,-0.7959
2017-08-12 14:31:28,4,0.5994
2017-08-12 14:31:40,5,0.7543
2017-08-12 14:31:42,5,0.5294
2017-08-12 14:39:41,5,-0.7854
2017-08-12 14:51:57,4,-0.5773
2017-08-12 12:43:13,11,0.7096
2017-08-12 12:45:28,9,-0.2732
2017-08-12 12:50:26,9,0.5574
2017-08-12 13:10:00,9,0.2161
2017-08-12 13:28:33,8,-0.5596
2017-08-12 14:24:45,9,-0.4939
2017-08-12 14:25:50,10,-0.5899
2017-08-12 13:04:01,16,-0.6597
2017-08-12 13:12:18,12,-0.5307
2017-08-12 12:02:51,7,0.7241
2017-08-12 12:38:44,6,0.296
2017-08-12 12:38:52,6,-0.25
2017-08-12 12:52:26,8,0.0
2017-08-12 13:20:48,8,-0.0258
2017-08-12 13:21:19,9,0.8814
2017-08-12 13:22:55,10,-0.8577
2017-08-12 13:48:06,8,-0.7579
2017-08-12 14:06:37,7,0.296
2017-08-12 14:25:04,9,-0.5423
2017-08-12 14:25:05,9,-0.5574
2017-08-12 14:28:10,10,0.0
2017-08-12 11:53:30,5,0.0
2017-08-12 11:56:31,5,0.0
2017-08-12 12:01:40,4,-0.892
