,score,sentiment
2017-09-09 12:54:34,4,-0.2732
2017-09-09 12:54:35,5,0.4215
2017-09-09 12:56:03,4,-0.5106
2017-09-09 12:57:45,3,-0.0951
2017-09-09 12:58:00,4,-0.1531
2017-09-09 12:58:41,4,-0.5994
2017-09-09 12:59:13,3,0.0
2017-09-09 12:59:22,3,-0.6597
2017-09-09 12:59:29,5,-0.6213
2017-09-09 12:59:57,4,0.3182
2017-09-09 13:00:02,3,0.5927
2017-09-09 13:00:03,4,0.0
2017-09-09 13:00:24,4,0.552
2017-09-09 13:00:38,4,0.0
2017-09-09 13:00:59,4,-0.0258
2017-09-09 13:01:35,4,-0.6808
2017-09-09 13:01:43,5,0.3182
2017-09-09 13:01:44,4,0.4215
2017-09-09 13:01:45,5,0.0
2017-09-09 13:01:49,5,-0.5859
2017-09-09 13:02:08,4,0.0
2017-09-09 13:02:10,5,0.0
2017-09-09 13:02:18,4,-0.4404
2017-09-09 13:02:22,4,-0.4678
2017-09-09 13:02:26,3,-0.7964
2017-09-09 13:02:29,4,-0.5859
2017-09-09 13:02:39,4,-0.5859
2017-09-09 13:02:48,5,0.0
2017-09-09 13:02:51,4,0.0
2017-09-09 13:03:00,4,0.0
2017-09-09 13:03:03,4,0.128
2017-09-09 13:03:29,3,0.7003
2017-09-09 13:04:16,5,0.0
2017-09-09 13:04:48,5,-0.3818
2017-09-09 13:05:40,4,0.4404
2017-09-09 13:05:53,4,0.5413
2017-09-09 13:05:54,3,0.0
2017-09-09 13:06:20,4,-0.5574
2017-09-09 13:06:24,5,0.7269
2017-09-09 13:07:18,4,-0.6239
2017-09-09 13:07:25,4,-0.5267
2017-09-09 13:07:43,4,-0.6312
2017-09-09 13:08:04,4,-0.6876
2017-09-09 13:08:19,3,0.0
2017-09-09 13:08:26,3,0.5574
2017-09-09 13:08:40,4,-0.5423
2017-09-09 13:08:42,4,0.0
2017-09-09 13:08:44,4,0.4466
2017-09-09 13:09:33,4,0.0
2017-09-09 13:10:17,5,-0.9141
2017-09-09 13:10:33,5,0.3612
2017-09-09 13:11:46,5,0.0
2017-09-09 13:13:04,4,0.0
2017-09-09 13:14:02,4,-0.4284
2017-09-09 13:14:02,5,-0.296
2017-09-09 13:14:29,4,0.7003
2017-09-09 13:14:55,4,-0.2911
2017-09-09 13:14:59,4,0.0
2017-09-09 13:15:09,5,0.5859
2017-09-09 13:15:14,3,0.34
2017-09-09 13:15:26,4,0.4404
2017-09-09 13:15:44,6,-0.3291
2017-09-09 13:16:00,3,-0.8126
